buy , 1 , 20181018171959 , 0.46585
buy , 1 , 20181018172059 , 0.46494
buy , 3 , 20181018172559 , 0.46459
buy , 3 , 20181018172659 , 0.46444
buy , 3 , 20181018172659 , 0.4645
buy , 3 , 20181018172859 , 0.4633
buy , 3 , 20181018173159 , 0.4646
buy , 3 , 20181018175159 , 0.4644
buy , 3 , 20181018175259 , 0.46448
buy , 1 , 20181018175459 , 0.46366
buy , 1 , 20181018175559 , 0.46352
